"review_id","repository_id","repository_owner","repository_name","language","repository_creation_date","repository_update_date","pull_request_id","pull_request_title","pull_request_body","pull_request_state","pull_request_locked","pull_request_creation_date","pull_request_update_date","pull_request_close_date","pull_request_merged","pull_request_mergeable","pull_request_comments","pull_request_reviews","pull_request_review_comments","pull_request_commits","pull_request_additions","pull_request_deletions","pull_request_changed_files","review_state","review_body","reviewer_login"
1796194,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",86843326,"Add server parameter for WebDriverAgent local port","## Proposed changes\n\nEnable specifying the WebDriverAgent port as a server parameter, so multiple Appium XCUI tests can be run concurrently.\n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [ ] Bugfix (non-breaking change which fixes an issue)\n- [x] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n\n_Put an `x` in the boxes that apply. You can also fill these out after creating the PR. If you're unsure about any of them, don't hesitate to ask. We're here to help! This is simply a reminder of what we are going to look for before merging your code._\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [ ] I have added necessary documentation (if appropriate)\n- [ ] Any dependent changes have been merged and published in downstream modules\n### Reviewers: @imurchie, @jlipps, ...\n","closed",false,"2016-09-27T00:25:41.000Z","2016-09-28T11:23:19.000Z","2016-09-28T11:23:19.000Z",true,,5,2,2,1,9,0,1,"CHANGES_REQUESTED","Thanks for this! A couple of changes, but otherwise good.\n","imurchie"
1914104,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",86843326,"Add server parameter for WebDriverAgent local port","## Proposed changes\n\nEnable specifying the WebDriverAgent port as a server parameter, so multiple Appium XCUI tests can be run concurrently.\n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [ ] Bugfix (non-breaking change which fixes an issue)\n- [x] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n\n_Put an `x` in the boxes that apply. You can also fill these out after creating the PR. If you're unsure about any of them, don't hesitate to ask. We're here to help! This is simply a reminder of what we are going to look for before merging your code._\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [ ] I have added necessary documentation (if appropriate)\n- [ ] Any dependent changes have been merged and published in downstream modules\n### Reviewers: @imurchie, @jlipps, ...\n","closed",false,"2016-09-27T00:25:41.000Z","2016-09-28T11:23:19.000Z","2016-09-28T11:23:19.000Z",true,,5,2,2,1,9,0,1,"APPROVED","","imurchie"
2433927,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",87605724,"Added UiAutomator2 Driver","## Proposed changes\n- Implemented UiAutomator2 [Driver](https://github.com/appium/appium-uiautomator2-driver) and [Server](https://github.com/appium/appium-uiautomator2-server)\n- This module is targeted to re implement appium-android-bootstrap's bootstrap module using Google's UIAutomator V2 API.\n- Supports on Android API above 19\n- [Technical Details](https://github.com/appium/appium-uiautomator2-server/wiki)\n- From Appium server it is requested by specifying the desired capability `automationName`of `uiautomator2` when starting a session.\n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [ ] Bugfix (non-breaking change which fixes an issue)\n- [x] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n\n_Put an `x` in the boxes that apply. You can also fill these out after creating the PR. If you're unsure about any of them, don't hesitate to ask. We're here to help! This is simply a reminder of what we are going to look for before merging your code._\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [x] I have added necessary documentation (if appropriate)\n- [x] Any dependent changes have been merged and published in downstream modules\n## Further comments\n\nIf this is a relatively large or complex change, kick off the discussion by explaining why you chose the solution you did and what alternatives you considered, etc...\n### Reviewers: @imurchie, @jlipps, ...\n","closed",false,"2016-10-01T15:45:39.000Z","2016-10-02T02:45:46.000Z","2016-10-01T20:48:31.000Z",true,,5,1,2,1,7,2,2,"COMMENTED","Mostly I'm concerned with the semver on the driver.\n","imurchie"
3301992,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",88353432,"add xcuitest migration doc (fix #6869)","add some helpful info for people new to xcuitest support. cc @imurchie \n","closed",false,"2016-10-06T22:34:12.000Z","2016-10-07T16:51:20.000Z","2016-10-07T16:51:17.000Z",true,,2,2,2,3,69,27,3,"COMMENTED","One small change. Otherwise looks good!\n","imurchie"
3328875,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",88353432,"add xcuitest migration doc (fix #6869)","add some helpful info for people new to xcuitest support. cc @imurchie \n","closed",false,"2016-10-06T22:34:12.000Z","2016-10-07T16:51:20.000Z","2016-10-07T16:51:17.000Z",true,,2,2,2,3,69,27,3,"COMMENTED","","jlipps"
3337889,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",88465070,"Move authorize-ios to a global program only","## Proposed changes\n\nWith newer npm versions we run into a problem installing locally, where the system fails to install Appium when doing a local install, because authorize-ios can't be linked.\n\nIt is already a global package, so just change instructions to manually install and run.\n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [x] Bugfix (non-breaking change which fixes an issue)\n- [ ] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n\n_Put an `x` in the boxes that apply. You can also fill these out after creating the PR. If you're unsure about any of them, don't hesitate to ask. We're here to help! This is simply a reminder of what we are going to look for before merging your code._\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [ ] I have added necessary documentation (if appropriate)\n- [ ] Any dependent changes have been merged and published in downstream modules\n### Reviewers: @imurchie, @jlipps, ...\n","closed",false,"2016-10-07T16:04:21.000Z","2016-10-07T16:51:30.000Z","2016-10-07T16:51:28.000Z",true,,0,1,0,1,24,17,4,"APPROVED","👍 \n","jlipps"
3371063,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",88499107,"Prepare for release of 1.6.0","## Proposed changes\n\nChangelog and dependency changes for 1.6.0.\n\nThis is the first of the 1.6 line, so after this is in I will make a branch and publish. \n\n😱 😱 😱\n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [ ] Bugfix (non-breaking change which fixes an issue)\n- [x] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n\n_Put an `x` in the boxes that apply. You can also fill these out after creating the PR. If you're unsure about any of them, don't hesitate to ask. We're here to help! This is simply a reminder of what we are going to look for before merging your code._\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [ ] I have added necessary documentation (if appropriate)\n- [ ] Any dependent changes have been merged and published in downstream modules\n### Reviewers: @jlipps, ...\n","closed",false,"2016-10-07T20:01:28.000Z","2016-10-07T20:46:31.000Z","2016-10-07T20:46:28.000Z",true,,0,1,0,1,44,4,2,"APPROVED","","jlipps"
4257261,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",89324773,"graceful handling of SIGTERM and SIGINT such that return codes are mo…","## Proposed changes\n\nUpon receiving SIGTERM appium exits with code 143 which is line with the documentation presented [here](https://nodejs.org/api/process.html#process_signal_events). However it is not an expected result from the point of view of many existing system tools. A SIGTERM would usually result in a graceful shutdown and an exit code of 0. \n\nI've installed basic signal handers for SIGTERM and SIGINT that shutdown express when they are met. The code then exits gracefully with an exit code of 0.\n\nThe specific problem I encountered was met when managing appium using launchctl on OSX which I use to manage appium process life. Shutdown is performed via SIGTERM and launchctl expects an exit code of 0 as is typical. \n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [x] Bugfix (non-breaking change which fixes an issue)\n- [ ] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [x] I have added necessary documentation (if appropriate)\n- [x] Any dependent changes have been merged and published in downstream modules\n## Further comments\n\nNA\n### Reviewers: @imurchie, @jlipps\n","closed",false,"2016-10-14T05:00:14.000Z","2016-10-28T12:46:57.000Z","2016-10-28T12:46:57.000Z",true,,6,6,4,1,11,0,1,"COMMENTED","","imurchie"
4257284,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",89324773,"graceful handling of SIGTERM and SIGINT such that return codes are mo…","## Proposed changes\n\nUpon receiving SIGTERM appium exits with code 143 which is line with the documentation presented [here](https://nodejs.org/api/process.html#process_signal_events). However it is not an expected result from the point of view of many existing system tools. A SIGTERM would usually result in a graceful shutdown and an exit code of 0. \n\nI've installed basic signal handers for SIGTERM and SIGINT that shutdown express when they are met. The code then exits gracefully with an exit code of 0.\n\nThe specific problem I encountered was met when managing appium using launchctl on OSX which I use to manage appium process life. Shutdown is performed via SIGTERM and launchctl expects an exit code of 0 as is typical. \n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [x] Bugfix (non-breaking change which fixes an issue)\n- [ ] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [x] I have added necessary documentation (if appropriate)\n- [x] Any dependent changes have been merged and published in downstream modules\n## Further comments\n\nNA\n### Reviewers: @imurchie, @jlipps\n","closed",false,"2016-10-14T05:00:14.000Z","2016-10-28T12:46:57.000Z","2016-10-28T12:46:57.000Z",true,,6,6,4,1,11,0,1,"CHANGES_REQUESTED","Two small style changes (I need to update our eslint config to make that an error, not a warning).\n\nBut thi is great! Thank you for taking the time to improve the system!\n","imurchie"
4315034,7530570,"appium","appium","JavaScript","2013-01-09T22:49:50.000Z","2017-07-03T14:56:17.000Z",89324773,"graceful handling of SIGTERM and SIGINT such that return codes are mo…","## Proposed changes\n\nUpon receiving SIGTERM appium exits with code 143 which is line with the documentation presented [here](https://nodejs.org/api/process.html#process_signal_events). However it is not an expected result from the point of view of many existing system tools. A SIGTERM would usually result in a graceful shutdown and an exit code of 0. \n\nI've installed basic signal handers for SIGTERM and SIGINT that shutdown express when they are met. The code then exits gracefully with an exit code of 0.\n\nThe specific problem I encountered was met when managing appium using launchctl on OSX which I use to manage appium process life. Shutdown is performed via SIGTERM and launchctl expects an exit code of 0 as is typical. \n## Types of changes\n\nWhat types of changes does your code introduce to Appium?\n_Put an `x` in the boxes that apply_\n- [x] Bugfix (non-breaking change which fixes an issue)\n- [ ] New feature (non-breaking change which adds functionality)\n- [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected)\n## Checklist\n- [x] I have read the [CONTRIBUTING](/CONTRIBUTING.md) doc\n- [x] I have signed the [CLA](https://docs.google.com/forms/d/1lOfXRw_0VCk7gYzjj4WLetGu7yelDVo5LWh0z7pGftE/viewform)\n- [x] Lint and unit tests pass locally with my changes\n- [ ] I have added tests that prove my fix is effective or that my feature works\n- [x] I have added necessary documentation (if appropriate)\n- [x] Any dependent changes have been merged and published in downstream modules\n## Further comments\n\nNA\n### Reviewers: @imurchie, @jlipps\n","closed",false,"2016-10-14T05:00:14.000Z","2016-10-28T12:46:57.000Z","2016-10-28T12:46:57.000Z",true,,6,6,4,1,11,0,1,"CHANGES_REQUESTED","","jlipps"
